Gene_Id	Gene_Symbol	Gene_Description	Disease_Id	DiseaseName	PsychiatricDisorder	Number_of_AbstractsValidated	Number_of_Abstracts	Source_Id	Score	Disease_Number
1815	DRD4	dopamine receptor D4	umls:C0011581	depressive disorder	Depressive disorders	5	17	ALL	1	13
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C0011581	depressive disorder	Depressive disorders	5	13	ALL	1	7
7054	TH	tyrosine hydroxylase	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	6	ALL	1	9
4986	OPRK1	opioid receptor, kappa 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	9	ALL	1	8
2932	GSK3B	glycogen synthase kinase 3 beta	umls:C1269683	major depressive disorder	Depressive disorders	5	8	ALL	1	5
79365	BHLHE41	basic helix-loop-helix family, member e41	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	ALL	1	1
57537	SORCS2	sortilin-related VPS10 domain containing receptor 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	ALL	1	1
3356	HTR2A	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled	umls:C0085762	alcohol abuse	Alcohol use disorders	2	2	ALL	1	12
2784	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	1	1	ALL	1	8
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	umls:C0085762	alcohol abuse	Alcohol use disorders	1	1	ALL	1	6
217	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	umls:C0236664	alcohol-related disorders	Alcohol use disorders	3	3	ALL	1	7
9575	CLOCK	clock circadian regulator	umls:C0525045	mood disorders	Depressive disorders	5	13	ALL	1	12
7166	TPH1	tryptophan hydroxylase 1	umls:C0011581	depressive disorder	Depressive disorders	5	11	ALL	1	9
7054	TH	tyrosine hydroxylase	umls:C0011581	depressive disorder	Depressive disorders	5	11	ALL	1	9
4513	COX2	cytochrome c oxidase subunit II	umls:C0011581	depressive disorder	Depressive disorders	5	10	ALL	1	2
3363	HTR7	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	umls:C0011570	mental depression	Depressive disorders	5	10	ALL	1	4
3363	HTR7	5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled	umls:C0011581	depressive disorder	Depressive disorders	5	10	ALL	1	4
3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	umls:C0011581	depressive disorder	Depressive disorders	5	13	ALL	1	9
1385	CREB1	cAMP responsive element binding protein 1	umls:C0525045	mood disorders	Depressive disorders	5	12	ALL	1	9
84062	DTNBP1	dystrobrevin binding protein 1	umls:C1269683	major depressive disorder	Depressive disorders	5	5	ALL	1	9
9248	GPR50	G protein-coupled receptor 50	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	ALL	1	4
6530	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	ALL	1	10
5173	PDYN	prodynorphin	umls:C0600427	cocaine dependence	Cocaine use disorders	5	6	ALL	1	12
4524	MTHFR	methylenetetrahydrofolate reductase (NAD(P)H)	umls:C1269683	major depressive disorder	Depressive disorders	5	9	ALL	1	10
3358	HTR2C	5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	6	ALL	1	10
2560	GABRB1	gamma-aminobutyric acid (GABA) A receptor, beta 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	5	5	ALL	1	4
1814	DRD3	dopamine receptor D3	umls:C0011570	mental depression	Depressive disorders	5	6	ALL	1	12
1571	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	umls:C0085762	alcohol abuse	Alcohol use disorders	5	5	ALL	1	4
207	AKT1	v-akt murine thymoma viral oncogene homolog 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	ALL	1	4
121278	TPH2	tryptophan hydroxylase 2	umls:C0525045	mood disorders	Depressive disorders	5	12	ALL	1	15
7124	TNF	tumor necrosis factor	umls:C1269683	major depressive disorder	Depressive disorders	5	11	ALL	1	6
7054	TH	tyrosine hydroxylase	umls:C0011570	mental depression	Depressive disorders	5	11	ALL	1	9
5027	P2RX7	purinergic receptor P2X, ligand gated ion channel, 7	umls:C0011581	depressive disorder	Depressive disorders	5	10	ALL	1	4
5027	P2RX7	purinergic receptor P2X, ligand gated ion channel, 7	umls:C0525045	mood disorders	Depressive disorders	5	11	ALL	1	4
4915	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	umls:C1269683	major depressive disorder	Depressive disorders	5	9	ALL	1	12
4852	NPY	neuropeptide Y	umls:C0525045	mood disorders	Depressive disorders	5	11	ALL	1	13
4513	COX2	cytochrome c oxidase subunit II	umls:C0011570	mental depression	Depressive disorders	5	9	ALL	1	2
3613	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	9	ALL	1	5
1813	DRD2	dopamine receptor D2	umls:C0600427	cocaine dependence	Cocaine use disorders	5	13	ALL	1	17
1268	CNR1	cannabinoid receptor 1 (brain)	umls:C0011581	depressive disorder	Depressive disorders	5	14	ALL	1	7
7422	VEGFA	vascular endothelial growth factor A	umls:C1269683	major depressive disorder	Depressive disorders	5	5	ALL	1	8
6570	SLC18A1	solute carrier family 18 (vesicular monoamine transporter), member 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	ALL	1	4
5663	PSEN1	presenilin 1	umls:C0011570	mental depression	Depressive disorders	5	5	ALL	1	2
5021	OXTR	oxytocin receptor	umls:C0011570	mental depression	Depressive disorders	5	6	ALL	1	4
4790	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	2
4287	ATXN3	ataxin 3	umls:C0011570	mental depression	Depressive disorders	5	5	ALL	1	2
3628	INPP1	inositol polyphosphate-1-phosphatase	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	ALL	1	1
3553	IL1B	interleukin 1, beta	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	ALL	1	7
2917	GRM7	glutamate receptor, metabotropic 7	umls:C1269683	major depressive disorder	Depressive disorders	5	6	ALL	1	7
2554	GABRA1	gamma-aminobutyric acid (GABA) A receptor, alpha 1	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	6
1815	DRD4	dopamine receptor D4	umls:C1269683	major depressive disorder	Depressive disorders	5	6	ALL	1	13
1814	DRD3	dopamine receptor D3	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	12
1814	DRD3	dopamine receptor D3	umls:C1269683	major depressive disorder	Depressive disorders	5	7	ALL	1	12
1808	DPYSL2	dihydropyrimidinase-like 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	ALL	1	5
1636	ACE	angiotensin I converting enzyme	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	11
1463	NCAN	neurocan	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	8	ALL	1	2
1395	CRHR2	corticotropin releasing hormone receptor 2	umls:C0011570	mental depression	Depressive disorders	4	4	ALL	1	6
775	CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	umls:C0011570	mental depression	Depressive disorders	5	5	ALL	1	10
410	ARSA	arylsulfatase A	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	3
406	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	umls:C0011570	mental depression	Depressive disorders	3	3	ALL	1	5
7422	VEGFA	vascular endothelial growth factor A	umls:C0011570	mental depression	Depressive disorders	5	14	ALL	1	8
7422	VEGFA	vascular endothelial growth factor A	umls:C0011581	depressive disorder	Depressive disorders	5	15	ALL	1	8
7124	TNF	tumor necrosis factor	umls:C0041696	unipolar depression	Depressive disorders	5	11	ALL	1	6
6531	SLC6A3	solute carrier family 6 (neurotransmitter transporter), member 3	umls:C0600427	cocaine dependence	Cocaine use disorders	5	8	ALL	1	11
5972	REN	renin	umls:C0011570	mental depression	Depressive disorders	5	8	ALL	1	6
5972	REN	renin	umls:C0011581	depressive disorder	Depressive disorders	5	8	ALL	1	6
5141	PDE4A	phosphodiesterase 4A, cAMP-specific	umls:C0011581	depressive disorder	Depressive disorders	5	7	ALL	1	5
4915	NTRK2	neurotrophic tyrosine kinase, receptor, type 2	umls:C0041696	unipolar depression	Depressive disorders	5	9	ALL	1	12
3952	LEP	leptin	umls:C0011581	depressive disorder	Depressive disorders	5	11	ALL	1	10
3060	HCRT	hypocretin (orexin) neuropeptide precursor	umls:C0011581	depressive disorder	Depressive disorders	5	12	ALL	1	5
1565	CYP2D6	cytochrome P450, family 2, subfamily D, polypeptide 6	umls:C0041696	unipolar depression	Depressive disorders	5	12	ALL	1	7
319100	TAAR6	trace amine associated receptor 6	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	2
54970	TTC12	tetratricopeptide repeat domain 12	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	1
9248	GPR50	G protein-coupled receptor 50	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	4
8914	TIMELESS	timeless circadian clock	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	4
8863	PER3	period circadian clock 3	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	6
7124	TNF	tumor necrosis factor	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	6
6571	SLC18A2	solute carrier family 18 (vesicular monoamine transporter), member 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	8
6531	SLC6A3	solute carrier family 6 (neurotransmitter transporter), member 3	umls:C0009171	cocaine abuse	Cocaine use disorders	4	4	ALL	1	11
6506	SLC1A2	solute carrier family 1 (glial high affinity glutamate transporter), member 2	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	6
6285	S100B	S100 calcium binding protein B	umls:C1269683	major depressive disorder	Depressive disorders	4	4	ALL	1	9
5305	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	2
5116	PCNT	pericentrin	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	6
4987	OPRL1	opiate receptor-like 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	1
4862	NPAS2	neuronal PAS domain protein 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	ALL	1	6
4684	NCAM1	neural cell adhesion molecule 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	10
3362	HTR6	5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled	umls:C0525045	mood disorders	Depressive disorders	3	3	ALL	1	1
3351	HTR1B	5-hydroxytryptamine (serotonin) receptor 1B, G protein-coupled	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	9
2891	GRIA2	glutamate receptor, ionotropic, AMPA 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	4
2668	GDNF	glial cell derived neurotrophic factor	umls:C1269683	major depressive disorder	Depressive disorders	4	4	ALL	1	7
2565	GABRG1	gamma-aminobutyric acid (GABA) A receptor, gamma 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	2
2561	GABRB2	gamma-aminobutyric acid (GABA) A receptor, beta 2	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	3
2099	ESR1	estrogen receptor 1	umls:C0525045	mood disorders	Depressive disorders	4	4	ALL	1	7
1848	DUSP6	dual specificity phosphatase 6	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	5
1559	CYP2C9	cytochrome P450, family 2, subfamily C, polypeptide 9	umls:C1269683	major depressive disorder	Depressive disorders	4	4	ALL	1	2
1408	CRY2	cryptochrome circadian clock 2	umls:C0011570	mental depression	Depressive disorders	3	3	ALL	1	4
1143	CHRNB4	cholinergic receptor, nicotinic, beta 4 (neuronal)	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	2
1012	CDH13	cadherin 13	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	3
348	APOE	apolipoprotein E	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	4
150	ADRA2A	adrenoceptor alpha 2A	umls:C0011570	mental depression	Depressive disorders	4	4	ALL	1	5
89832	CHRFAM7A	CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	7	ALL	1	2
51083	GAL	galanin/GMAP prepropeptide	umls:C0525045	mood disorders	Depressive disorders	5	8	ALL	1	8
9575	CLOCK	clock circadian regulator	umls:C0041696	unipolar depression	Depressive disorders	5	14	ALL	1	12
8864	PER2	period circadian clock 2	umls:C0011581	depressive disorder	Depressive disorders	5	6	ALL	1	7
7466	WFS1	Wolfram syndrome 1 (wolframin)	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	8	ALL	1	5
5595	MAPK3	mitogen-activated protein kinase 3	umls:C0011581	depressive disorder	Depressive disorders	5	7	ALL	1	3
5141	PDE4A	phosphodiesterase 4A, cAMP-specific	umls:C0011570	mental depression	Depressive disorders	5	6	ALL	1	5
5020	OXT	oxytocin/neurophysin I prepropeptide	umls:C0011570	mental depression	Depressive disorders	5	11	ALL	1	7
5020	OXT	oxytocin/neurophysin I prepropeptide	umls:C0011581	depressive disorder	Depressive disorders	5	11	ALL	1	7
4852	NPY	neuropeptide Y	umls:C1269683	major depressive disorder	Depressive disorders	5	8	ALL	1	13
4306	NR3C2	nuclear receptor subfamily 3, group C, member 2	umls:C0011570	mental depression	Depressive disorders	5	10	ALL	1	8
4306	NR3C2	nuclear receptor subfamily 3, group C, member 2	umls:C0011581	depressive disorder	Depressive disorders	5	10	ALL	1	8
3553	IL1B	interleukin 1, beta	umls:C0041696	unipolar depression	Depressive disorders	5	8	ALL	1	7
3553	IL1B	interleukin 1, beta	umls:C1269683	major depressive disorder	Depressive disorders	5	8	ALL	1	7
3479	IGF1	insulin-like growth factor 1 (somatomedin C)	umls:C0011570	mental depression	Depressive disorders	5	10	ALL	1	6
3060	HCRT	hypocretin (orexin) neuropeptide precursor	umls:C0011570	mental depression	Depressive disorders	5	11	ALL	1	5
2917	GRM7	glutamate receptor, metabotropic 7	umls:C0011581	depressive disorder	Depressive disorders	5	9	ALL	1	7
2890	GRIA1	glutamate receptor, ionotropic, AMPA 1	umls:C0011570	mental depression	Depressive disorders	5	12	ALL	1	5
2890	GRIA1	glutamate receptor, ionotropic, AMPA 1	umls:C0011581	depressive disorder	Depressive disorders	5	12	ALL	1	5
1269	CNR2	cannabinoid receptor 2 (macrophage)	umls:C0011570	mental depression	Depressive disorders	5	8	ALL	1	9
367	AR	androgen receptor	umls:C0011581	depressive disorder	Depressive disorders	5	10	ALL	1	7
84539	MCHR2	melanin-concentrating hormone receptor 2	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	2
84251	SGIP1	SH3-domain GRB2-like (endophilin) interacting protein 1	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	2	2	ALL	1	1
80114	BICC1	BicC family RNA binding protein 1	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	2
64067	NPAS3	neuronal PAS domain protein 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	6
55193	PBRM1	polybromo 1	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	4
9177	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	7
9177	HTR3B	5-hydroxytryptamine (serotonin) receptor 3B, ionotropic	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	7
7124	TNF	tumor necrosis factor	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	5	5	ALL	1	6
6755	SSTR5	somatostatin receptor 5	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	3
6532	SLC6A4	solute carrier family 6 (neurotransmitter transporter), member 4	umls:C0001723	affective disorders, psychotic	Depressive disorders	2	2	ALL	1	26
6529	SLC6A1	solute carrier family 6 (neurotransmitter transporter), member 1	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	3
6334	SCN8A	sodium channel, voltage gated, type VIII alpha subunit	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	1
5972	REN	renin	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	2	2	ALL	1	6
4862	NPAS2	neuronal PAS domain protein 2	umls:C0011570	mental depression	Depressive disorders	1	1	ALL	1	6
4684	NCAM1	neural cell adhesion molecule 1	umls:C0525045	mood disorders	Depressive disorders	2	2	ALL	1	10
4548	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	6
4318	MMP9	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	3	3	ALL	1	5
3699	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	4	4	ALL	1	2
3557	IL1RN	interleukin 1 receptor antagonist	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	6
3361	HTR5A	5-hydroxytryptamine (serotonin) receptor 5A, G protein-coupled	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	5
3359	HTR3A	5-hydroxytryptamine (serotonin) receptor 3A, ionotropic	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	11
3304	HSPA1B	heat shock 70kDa protein 1B	umls:C1269683	major depressive disorder	Depressive disorders	3	3	ALL	1	4
3303	HSPA1A	heat shock 70kDa protein 1A	umls:C1269683	major depressive disorder	Depressive disorders	3	3	ALL	1	5
3084	NRG1	neuregulin 1	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	6
2944	GSTM1	glutathione S-transferase mu 1	umls:C0011570	mental depression	Depressive disorders	4	4	ALL	1	6
2917	GRM7	glutamate receptor, metabotropic 7	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	3	3	ALL	1	7
2914	GRM4	glutamate receptor, metabotropic 4	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	3
2913	GRM3	glutamate receptor, metabotropic 3	umls:C0525045	mood disorders	Depressive disorders	2	2	ALL	1	4
2903	GRIN2A	glutamate receptor, ionotropic, N-methyl D-aspartate 2A	umls:C0001973	alcoholic intoxication, chronic	Alcohol use disorders	4	4	ALL	1	6
2892	GRIA3	glutamate receptor, ionotropic, AMPA 3	umls:C0011570	mental depression	Depressive disorders	2	2	ALL	1	4
2784	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3	umls:C0525045	mood disorders	Depressive disorders	2	2	ALL	1	8
2562	GABRB3	gamma-aminobutyric acid (GABA) A receptor, beta 3	umls:C0005586	bipolar disorder	Bipolar disorders and related disorders	2	2	ALL	1	5
